Seminoe,date,storage(MCM),inflow(m3/s),release(m3/s)
10294,1979-03-09,467.15657730000004,17.16000904,47.68556967
10295,1979-03-10,464.2874985,14.52654231,47.62893598
10296,1979-03-11,461.4332215,14.92297816,47.82715391
10297,1979-03-12,458.59127939999996,18.20773236,47.82715391
10298,1979-03-13,456.102113,19.31208938,47.40240121
10299,1979-03-14,453.286074,15.88575094,47.79883706
10300,1979-03-15,451.043604,22.45525935,47.28913382
10301,1979-03-16,448.8097684,23.36139845,48.08200553
10302,1979-03-17,446.5845671,22.76674467,47.62893598
10303,1979-03-18,444.3667668,23.67288376,49.01646146
10304,1979-03-19,442.1588343,21.80397188,47.20418328
10305,1979-03-20,439.9583027,21.2093181,46.55289581
10306,1979-03-21,437.2162726,14.63980969,46.2414105
10307,1979-03-22,435.2501025,23.27644791,45.92992519
10308,1979-03-23,433.0705401,21.77565504,46.69448004
10309,1979-03-24,431.2252513,26.22139995,45.95824203
10310,1979-03-25,428.73485139999997,20.98278333,48.36517399
10311,1979-03-26,427.4396955,31.68655135,45.92992519
10312,1979-03-27,426.9006639,39.72853578,45.10873663
10313,1979-03-28,425.28726969999997,31.12021441,48.67665931
10314,1979-03-29,423.67634239999995,27.26912328,45.90160834
10315,1979-03-30,422.070349,31.88476927,49.75269948
10316,1979-03-31,420.14858430000004,28.54338137,50.31903641
10317,1979-04-01,418.337833,27.29744012,47.54398544
10318,1979-04-02,416.4271696,26.81605373,48.28022345
10319,1979-04-03,414.09958939999996,23.78615114,49.69606578
10320,1979-04-04,411.6745641,21.43585288,48.22358976
10321,1979-04-05,410.09817430000004,31.54496711,48.50675823
10322,1979-04-06,408.8400228,35.96239518,48.76160985
10323,1979-04-07,408.0037221,36.38714788,44.79725132
10324,1979-04-08,407.7940302,38.765763,40.35150641
10325,1979-04-09,407.7940302,50.99864073,48.53507507
10326,1979-04-10,407.4807258,46.04319257,48.81824354
10327,1979-04-11,408.3170265,59.18220939,49.49784786
10328,1979-04-12,408.3170265,48.11032237,47.40240121
10329,1979-04-13,407.7940302,44.174280700000004,49.61111524
10330,1979-04-14,408.0037221,40.32318956,36.81190058
10331,1979-04-15,409.0497147,44.74061763,30.78041225
10332,1979-04-16,409.5739445,44.51408286,36.47209842
10333,1979-04-17,410.9381754,52.58438414,34.34833493
10334,1979-04-18,413.7825846,72.26459252,36.84021743
10335,1979-04-19,416.9575668,83.39311324,44.48576601
10336,1979-04-20,422.070349,109.6145132,48.56339192
10337,1979-04-21,427.11652330000004,104.0644113,44.48576601
10338,1979-04-22,432.3107153,94.32341602,32.64932413
10339,1979-04-23,438.31160439999996,106.0182737,33.81031484
10340,1979-04-24,443.8141669,99.16559679,33.78199799
10341,1979-04-25,449.92606939999996,106.86777909999999,34.32001808
10342,1979-04-26,455.764139,100.41153800000001,31.68655135
10343,1979-04-27,461.4332215,98.06123978,30.97863018
10344,1979-04-28,466.0069722,84.92222295,30.83704595
10345,1979-04-29,470.9643357,88.03707608,28.79823299
10346,1979-04-30,474.4452215,78.3243977,35.19784032
10347,1979-05-01,477.5967676,81.86400352,44.37249862
10348,1979-05-02,481.11465780000003,87.81054131,46.92101482
10349,1979-05-03,485.2455884,86.36638213,38.56754507
10350,1979-05-04,489.1643603,86.36638213,40.12497163
10351,1979-05-05,492.9869205,80.50479488,35.14120663
10352,1979-05-06,496.349392,77.58815968,37.03843535
10353,1979-05-07,500.5777677,87.72559077,37.63308913
10354,1979-05-08,506.6625336,104.9422335,34.12180015
10355,1979-05-09,511.5705579,92.36955361,35.56595933
10356,1979-05-10,516.5131196,89.5095521,31.88476927
10357,1979-05-11,520.492332,78.72083355,32.42278936
10358,1979-05-12,523.3663447,68.64003616,35.3677414
10359,1979-05-13,525.8752468,63.684588,31.85645243
10360,1979-05-14,528.3915497,62.75013207,32.0263535
10361,1979-05-15,530.9177205,64.67567763,33.47051268
10362,1979-05-16,533.4512922,71.35845343,40.29487271
10363,1979-05-17,538.8021365,94.32341602,30.49724379
10364,1979-05-18,543.9334209,103.86619329999999,42.22041828
10365,1979-05-19,551.6957221,126.43472009999999,33.95189907
10366,1979-05-20,560.8506242999999,142.7735406,35.48100879
10367,1979-05-21,570.7826201,153.3357243,36.13229626
10368,1979-05-22,581.9419303,171.6567241,40.01170425
10369,1979-05-23,593.5539284,175.96088480000003,39.36041677
10370,1979-05-24,605.3521822,177.0652418,38.25605976
10371,1979-05-25,618.0484107999999,188.108812,39.72853578
10372,1979-05-26,631.9670198,199.7753528,37.4915049
10373,1979-05-27,646.5689778999999,209.7711996,38.59586192
10374,1979-05-28,661.130231,209.14822900000001,39.07724831
10375,1979-05-29,677.0063757,224.6092272,37.88794075
10376,1979-05-30,696.278296,255.89934269999998,31.46001657
10377,1979-05-31,713.8911832,244.09121769999996,39.38873362
10378,1979-06-01,729.9227467000001,235.7094311,48.39349084
10379,1979-06-02,742.9668171000001,201.07792769999998,48.81824354
10380,1979-06-03,753.3749369,171.7983083,49.07309516
10381,1979-06-04,765.2496666000001,182.4171258,38.25605976
10382,1979-06-05,771.3282651000001,114.9663972,40.63467487
10383,1979-06-06,779.4951483,144.161066,45.50517249
10384,1979-06-07,791.0109348,166.8428602,30.383976399999998
10385,1979-06-08,806.3443476,210.8755566,33.41387899
10386,1979-06-09,822.2673646000001,213.4240728,29.13803515
10387,1979-06-10,837.8931126,212.1781316,29.47783731
10388,1979-06-11,853.0155999,207.845654,29.36456992
10389,1979-06-12,866.3026662999999,188.3353467,30.92199649
10390,1979-06-13,878.4314932000001,178.28286619999997,33.21566106
10391,1979-06-14,890.3148573,174.0070224,28.79823299
10392,1979-06-15,904.6442158,200.2567392,30.63882802
10393,1979-06-16,921.5170138999999,231.43358730000003,32.33783882
10394,1979-06-17,937.8643487,224.6658609,31.43169973
10395,1979-06-18,954.2560889,227.01615919999998,33.49882953
10396,1979-06-19,967.0115246,188.1654457,36.52873211
10397,1979-06-20,978.6740953999999,181.7658383,42.61685413
10398,1979-06-21,987.9634472,155.2046362,42.92833945
10399,1979-06-22,998.3691,171.3169219,46.94933166
10400,1979-06-23,1004.654923,119.92184540000001,43.18319107
10401,1979-06-24,1011.606827,132.1830399,48.16695607
10402,1979-06-25,1018.38481,122.21550990000001,39.50200101
10403,1979-06-26,1026.481385,141.3010645,41.37091288
10404,1979-06-27,1033.33831,133.2590801,46.92101482
10405,1979-06-28,1040.881052,132.8909611,42.10715089
10406,1979-06-29,1048.031546,132.9475948,44.42913232
10407,1979-06-30,1056.09605,137.22343859999998,37.23665328
10408,1979-07-01,1062.670508,115.7309521,33.10239368
10409,1979-07-02,1069.939417,123.09333219999999,34.34833493
10410,1979-07-03,1076.580483,116.4388732,34.91467186
10411,1979-07-04,1082.139786,100.21332009999999,33.32892845
10412,1979-07-05,1088.840059,117.99629979999999,34.23506754
10413,1979-07-06,1093.324999,85.7434115,28.09031183
10414,1979-07-07,1097.148793,80.13667588,31.29011549
10415,1979-07-08,1101.209415,80.56142858,27.60892544
10416,1979-07-09,1104.603957,75.7758815,27.29744012
10417,1979-07-10,1107.323784,60.79626965,23.81446799
10418,1979-07-11,1109.595858,62.09884459,25.17367663
10419,1979-07-12,1111.415244,55.52933618,27.41070751
10420,1979-07-13,1112.997801,43.749528000000005,22.93664575
10421,1979-07-14,1113.694718,38.00120814,25.45684509
10422,1979-07-15,1115.290844,49.49784786,24.09763646
10423,1979-07-16,1115.976659,34.51823601,22.71011097
10424,1979-07-17,1115.976659,27.94872759,23.333081600000003
10425,1979-07-18,1118.262301,51.96141351,21.2093181
10426,1979-07-19,1118.719923,36.75526689,26.22139995
10427,1979-07-20,1119.406972,38.56754507,25.79664725
10428,1979-07-21,1119.864594,39.21883254,27.63724228
10429,1979-07-22,1121.697548,47.60061913,21.74733819
10430,1979-07-23,1122.156403,33.27229476,24.23922069
10431,1979-07-24,1122.84592,40.09665479,29.47783731
10432,1979-07-25,1122.84592,31.6582345,27.60892544
10433,1979-07-26,1123.304775,40.35150641,28.37348029
10434,1979-07-27,1123.993058,42.33368567,30.04417424
10435,1979-07-28,1123.993058,29.64773839,25.74001356
10436,1979-07-29,1122.84592,26.6744695,34.23506754
10437,1979-07-30,1122.84592,37.54813859,31.48833342
10438,1979-07-31,1121.010499,17.04674165,33.49882953
10439,1979-08-01,1119.864594,25.42852825,32.79090836
10440,1979-08-02,1118.719923,25.17367663,33.32892845
10441,1979-08-03,1116.433048,14.78139393,34.46160231
10442,1979-08-04,1115.290844,24.91882501,31.82813558
10443,1979-08-05,1113.694718,15.40436455,26.6178358
10444,1979-08-06,1110.733128,2.4352488080000003,31.77150189
10445,1979-08-07,1110.733128,34.94298870000001,29.42120362
10446,1979-08-08,1109.595858,20.16159478,29.05308461
10447,1979-08-09,1107.323784,8.976440372,28.37348029
10448,1979-08-10,1106.869863,24.9754587,27.92041075
10449,1979-08-11,1106.190215,24.15427015,27.43902436
10450,1979-08-12,1105.305808,23.64456691,29.27961938
10451,1979-08-13,1104.603957,20.47308009,28.00536129
10452,1979-08-14,1103.924308,21.49248657,28.28852975
10453,1979-08-15,1102.791972,18.15109867,29.591104700000002
10454,1979-08-16,1102.340518,24.49407231,27.43902436
10455,1979-08-17,1101.209415,17.58476174,28.06199498
10456,1979-08-18,1102.340518,41.2576455,25.76833041
10457,1979-08-19,1102.791972,31.74318504,25.74001356
10458,1979-08-20,1103.924308,44.03269646,26.33466734
10459,1979-08-21,1102.791972,13.19565052,25.08872609
10460,1979-08-22,1105.056645,56.40715843,27.26912328
10461,1979-08-23,1102.791972,9.372876225,30.69546171
10462,1979-08-24,1105.736293,69.51785840000001,31.31843234
10463,1979-08-25,1104.829684,18.51921768,25.20199347
10464,1979-08-26,1104.603957,32.30952197,30.32734271
10465,1979-08-27,1103.471621,13.76198745,26.87268742
10466,1979-08-28,1101.88783,11.29842179,27.32575697
10467,1979-08-29,1101.209415,28.43011399,32.79090836
10468,1979-08-30,1099.403597,17.16000904,33.92358223
10469,1979-08-31,1097.824741,13.76198745,29.56278785
10470,1979-09-01,1096.698572,10.27901532,19.48199046
10471,1979-09-02,1096.022624,15.65921617,19.25545569
10472,1979-09-03,1095.573636,17.27327643,18.68911876
10473,1979-09-04,1094.448701,14.1584233,21.54912026
10474,1979-09-05,1092.20253,19.62357469,40.60635802
10475,1979-09-06,1089.287813,0.056633693,27.72219282
10476,1979-09-07,1088.167811,17.9245639,28.65664876
10477,1979-09-08,1086.602523,9.287925685,22.88001205
10478,1979-09-09,1085.932742,15.65921617,19.93506001
10479,1979-09-10,1084.369921,8.778222446000001,23.27644791
10480,1979-09-11,1083.70014,12.96911574,18.00951444
10481,1979-09-12,1080.580665,0.538020085,33.61209691
10482,1979-09-13,1077.46859,2.5201993469999997,36.01902888
10483,1979-09-14,1074.584709,2.0954466480000002,33.98021592
10484,1979-09-15,1071.486203,3.454655285,36.18892995
10485,1979-09-16,1067.732718,0.821188551,37.26497013
10486,1979-09-17,1064.649013,2.4352488080000003,36.61368265
10487,1979-09-18,1061.13359,2.548516194,38.82239669
10488,1979-09-19,1057.846361,1.8405950290000002,36.50041527
10489,1979-09-20,1055.221511,0.849505398,27.83546021
10490,1979-09-21,1052.821156,1.472476023,27.0425885
10491,1979-09-22,1051.295339,5.49346824,19.02892092
10492,1979-09-23,1049.553662,3.1148531260000003,18.43426714
10493,1979-09-24,1048.031546,13.56376952,28.68496561
10494,1979-09-25,1045.210573,3.426338439,32.98912629
10495,1979-09-26,1043.043345,6.088122019,27.66555913
10496,1979-09-27,1041.529863,11.83644188,27.32575697
10497,1979-09-28,1039.368803,5.889904092999999,28.82654984
10498,1979-09-29,1037.211443,7.022577957,27.63724228
10499,1979-09-30,1035.059017,0.226534773,22.0588235
10500,1979-10-01,1032.909058,10.59050063,29.84595632
10501,1979-10-02,1029.04826,0.821188551,41.45586342
10502,1979-10-03,1025.413189,5.295250314,43.91942908
10503,1979-10-04,1022.213537,10.33564901,44.93883555
10504,1979-10-05,1019.446838,13.87525483,42.87170575
10505,1979-10-06,1016.263221,0.538020085,34.80140447
10506,1979-10-07,1014.144099,9.967530003,31.62991765
10507,1979-10-08,1010.972817,3.9643585239999997,36.95348481
10508,1979-10-09,1008.863563,11.75149134,32.30952197
10509,1979-10-10,1006.126467,2.0954466480000002,31.06358072
10510,1979-10-11,1003.185847,3.6811900580000003,34.03684961
10511,1979-10-12,1001.088927,11.15683756,32.4511062
10512,1979-10-13,998.9957087,11.35505549,33.44219583
10513,1979-10-14,996.2808152,4.757230229,33.66873061
10514,1979-10-15,993.1551722,1.897228722,34.57486970000001
10515,1979-10-16,991.6996637000001,19.65189154,33.52714637
10516,1979-10-17,990.0369301000001,16.73525634,34.32001808
10517,1979-10-18,988.585122,21.86060558,36.41546473
10518,1979-10-19,985.4792147,3.341387899,36.75526689
10519,1979-10-20,983.8263491,15.82911725,33.725364299999995
10520,1979-10-21,981.350751,6.541191565,35.05625609
10521,1979-10-22,979.2908362999999,17.8679302,39.47368416
10522,1979-10-23,977.2358556,18.83070299,40.12497163
10523,1979-10-24,974.1595519,5.068715541,38.17110922
10524,1979-10-25,971.4989316,8.268519207,36.44378157
10525,1979-10-26,968.4374296,8.551687673,41.201011799999996
10526,1979-10-27,965.7903776,12.62931358,41.201011799999996
10527,1979-10-28,963.961124,22.22872458,41.34259604
10528,1979-10-29,962.947202,22.483576199999998,33.86694853
10529,1979-10-30,960.9193578,11.10020387,34.20675069
10530,1979-10-31,959.3010296,16.70693949,35.05625609
10531,1979-11-01,957.2805864,18.17941552,41.201011799999996
10532,1979-11-02,955.2626101000001,13.28060106,36.30219734
10533,1979-11-03,952.0432225,2.265347728,39.19051569
10534,1979-11-04,948.8324693,3.511288978,40.32318956
10535,1979-11-05,947.830882,19.08555461,30.29902586
10536,1979-11-06,946.8305282,13.56376952,24.80555762
10537,1979-11-07,945.2307023,11.32673864,29.84595632
10538,1979-11-08,942.836514,16.59367211,43.29645845
10539,1979-11-09,939.8502545,12.06297665,46.29804419
10540,1979-11-10,936.2780911,7.702182275,48.70497615
10541,1979-11-11,933.9024051,20.784565399999998,47.94042129
10542,1979-11-12,930.3499774,6.937627417000001,47.71388652
10543,1979-11-13,927.3970218,13.59208637,47.43071806
10544,1979-11-14,925.0410715,21.12436756,48.02537183
10545,1979-11-15,921.5170138999999,6.824360031,47.26081698
10546,1979-11-16,918.588728,13.59208637,47.14754959
10547,1979-11-17,915.2792962999999,26.07981572,47.0909159
10548,1979-11-18,912.3682791,14.86634447,46.07150942
10549,1979-11-19,909.8519762000001,17.13169219,45.90160834
10550,1979-11-20,906.9557608,13.22396736,46.41131158
10551,1979-11-21,901.7628023,20.38812955,46.83606428
10552,1979-11-22,904.6442158,13.87525483,46.89269797
10553,1979-11-23,898.1240307999999,4.757230229,46.55289581
10554,1979-11-24,894.4975942000001,4.870497615,46.46794527
10555,1979-11-25,890.5048135,0.453069546,46.32636104
10556,1979-11-26,886.528068,1.33089179,46.46794527
10557,1979-11-27,883.6972272,12.96911574,45.3919051
10558,1979-11-28,880.8737873,13.76198745,46.12814311
10559,1979-11-29,878.0565148,14.30000753,46.55289581
10560,1979-11-30,875.2478766,24.26753754,46.77943058
10561,1979-12-01,871.3254044,1.3875254830000001,46.43962842
10562,1979-12-02,867.6027562,3.1714868189999996,45.95824203
10563,1979-12-03,865.0038099,16.11228572,45.84497465
10564,1979-12-04,862.5960534,19.79347577,47.62893598
10565,1979-12-05,858.9017752999999,4.927131308,47.37408436
10566,1979-12-06,855.7699649,11.21347125,47.14754959
10567,1979-12-07,853.0155999,14.75307708,46.29804419
10568,1979-12-08,850.2674023999999,14.32832438,45.816657799999994
10569,1979-12-09,847.5253723,15.74416671,47.17586644
10570,1979-12-10,844.790743,16.2255531,47.57230229
10571,1979-12-11,842.0635147,16.90515742,48.16695607
10572,1979-12-12,838.4370781,6.99426111,48.64834246
10573,1979-12-13,836.6275602000001,27.86377705,48.50675823
10574,1979-12-14,832.6594491000001,2.775050967,48.39349084
10575,1979-12-15,829.2439379,8.948123526,48.16695607
10576,1979-12-16,825.839528,9.429509917999999,48.50675823
10577,1979-12-17,822.6238409,11.27010495,48.16695607
10578,1979-12-18,819.9521192000001,17.72634597,48.3085403
10579,1979-12-19,816.9325557000001,7.419013809,42.33368567
10580,1979-12-20,813.7440051,2.491882501,39.07724831
10581,1979-12-21,811.6248833,22.03050665,46.26972734
10582,1979-12-22,808.452368,10.30733216,46.72279689
10583,1979-12-23,806.3443476,22.39862566,46.49626212
10584,1979-12-24,803.7133308,3.794457444,33.95189907
10585,1979-12-25,803.189101,19.87842631,25.62674617
10586,1979-12-26,801.4400238,5.57841878,25.54179563
10587,1979-12-27,799.694647,12.96911574,32.84754206
10588,1979-12-28,797.0808989,18.00951444,47.96873814
10589,1979-12-29,793.6086476,8.778222446000001,48.64834246
10590,1979-12-30,790.1474975,8.693271906,48.45012453
10591,1979-12-31,787.5596526,29.166352000000003,49.21467939
10592,1980-01-01,783.4336559,0.679604318,48.11032237
10593,1980-01-02,780.6916257,16.93347427,48.39349084
10594,1980-01-03,777.2761145,9.202975145,48.42180769
10595,1980-01-04,774.7228071000001,17.98119759,47.26081698
10596,1980-01-05,770.9902911,6.6544589510000005,49.55448155
10597,1980-01-06,767.1023563,4.3891112230000005,49.07309516
10598,1980-01-07,764.5761855,19.62357469,48.59170877
10599,1980-01-08,760.3811137,0.141584233,48.42180769
10600,1980-01-09,757.5391716,16.2821868,48.90319408
10601,1980-01-10,753.7067435,4.643962842,48.70497615
10602,1980-01-11,751.2175772,19.42535677,47.94042129
10603,1980-01-12,748.4040051000001,15.12119608,47.40240121
10604,1980-01-13,745.1044412,10.13743108,48.05368868
10605,1980-01-14,742.6374775,20.86951594,49.12972885
10606,1980-01-15,739.6869889,15.03624554,48.90319408
10607,1980-01-16,737.2360605,19.87842631,47.96873814
10608,1980-01-17,734.7912995,18.40595029,46.41131158
10609,1980-01-18,731.2179026,5.66336932,46.72279689
10610,1980-01-19,729.5995743999999,29.25130254,47.68556967
10611,1980-01-20,726.6922577,14.63980969,47.99705499
10612,1980-01-21,723.4741036,8.636638213,45.59012303
10613,1980-01-22,721.0675805,17.75466282,45.36358825
10614,1980-01-23,717.8703956,9.542777304,46.26972734
10615,1980-01-24,714.6855455,10.16574793,46.75111374
10616,1980-01-25,711.8288016,15.40436455,48.22358976
10617,1980-01-26,708.8240397999999,14.13010645,48.62002561
10618,1980-01-27,706.773993,24.57902285,48.05368868
10619,1980-01-28,703.6298478,11.94970927,48.05368868
10620,1980-01-29,700.4943369,11.77980819,47.82715391
10621,1980-01-30,696.7457856,4.700596536,47.79883706
10622,1980-01-31,693.9445484,18.51921768,46.55289581
10623,1980-02-01,690.3773189,4.6156459960000005,45.61843987
10624,1980-02-02,687.7487691,17.47149435,47.62893598
10625,1980-02-03,684.2062092000001,8.155251821,48.87487723
10626,1980-02-04,680.212195,9.797628924,48.62002561
10627,1980-02-05,678.0758045,16.87684057,48.45012453
10628,1980-02-06,674.2643456000001,3.737823751,47.60061913
10629,1980-02-07,671.2287468,13.90357168,48.78992669
